Order_ID,Date,Region,Salesperson,Category,Product,Channel,Units,Unit_Price,Revenue,Cost,Profit
ORD-100874,46116,East,David Lee,Sports,Running Shoes,Store,3,122.17,366.51,209.87,156.64
ORD-101155,46116,West,Jordan Smith,Electronics,Keyboard,Online,4,66.01,264.04,148.56,115.48
ORD-101370,46116,West,Jordan Smith,Sports,Yoga Mat,Store,2,42.19,84.38,39.33,45.05
ORD-101527,46116,West,Jordan Smith,Clothing,Jeans,Store,4,75.23,300.92,156.23,144.69
ORD-101592,46116,North,Nina Patel,Electronics,Webcam,Online,2,114.78,229.56,132.51,97.05
ORD-101960,46116,South,Ana Lopez,Electronics,Headphones,Online,4,92.04,368.16,220.75,147.41
ORD-102005,46116,West,Jordan Smith,Home,Coffee Maker,Online,5,119.46,597.3,384.81,212.49
ORD-102125,46116,North,James Wilson,Home,Air Fryer,Marketplace,6,152.29,913.74,608.19,305.55
ORD-102295,46116,North,Nina Patel,Home,Vacuum,Store,2,185.06,370.12,252.27,117.85
ORD-102317,46116,East,Sarah Kim,Clothing,Hoodie,Store,4,59.25,237,119.82,117.18
ORD-102516,46116,West,Tom Nguyen,Electronics,Headphones,Online,5,81.63,408.15,253.78,154.37
ORD-102586,46116,East,Sarah Kim,Home,Blender,Online,5,83.02,415.1,285.67,129.43
ORD-102599,46116,South,Ana Lopez,Home,Blender,Marketplace,5,78.21,391.05,260.05,131
ORD-102699,46116,East,David Lee,Clothing,Sneakers,Online,5,112.42,562.1,345.1,217
ORD-103187,46116,North,Emily Chen,Sports,Fitness Tracker,Online,3,153.1,459.3,313.78,145.52
ORD-103411,46116,West,Tom Nguyen,Sports,Fitness Tracker,Online,2,150.27,300.54,203.72,96.82
ORD-103418,46116,East,David Lee,Sports,Dumbbells,Online,4,72.95,291.8,179.13,112.67
ORD-103457,46116,West,Tom Nguyen,Home,Air Fryer,Marketplace,5,161.13,805.65,518.58,287.07
ORD-103570,46116,West,Tom Nguyen,Home,Vacuum,Store,4,176.19,704.76,468.54,236.22
ORD-104233,46116,East,David Lee,Clothing,Jacket,Store,1,101.46,101.46,54.66,46.8
ORD-104367,46116,South,Ana Lopez,Home,Coffee Maker,Marketplace,3,130.38,391.14,255.63,135.51
ORD-104515,46116,West,Rachel Green,Electronics,Headphones,Store,1,84.21,84.21,51.59,32.62
ORD-104889,46116,East,Marcus Reed,Sports,Fitness Tracker,Marketplace,2,137.76,275.52,182.32,93.2
ORD-104905,46116,West,Jordan Smith,Sports,Fitness Tracker,Store,6,138.6,831.6,539.77,291.83
ORD-104906,46116,West,Jordan Smith,Electronics,Webcam,Online,4,104.53,418.12,248.53,169.59
ORD-100033,46117,West,Rachel Green,Electronics,Keyboard,Store,4,59.88,239.52,134.92,104.6
ORD-100051,46117,East,David Lee,Clothing,Jacket,Store,4,95.43,381.72,214.38,167.34
ORD-100133,46117,East,Sarah Kim,Electronics,Headphones,Store,6,94.23,565.38,344.82,220.56
ORD-100410,46117,North,Emily Chen,Electronics,Webcam,Store,3,119.48,358.44,207.08,151.36
ORD-100485,46117,East,David Lee,Electronics,Monitor,Marketplace,5,226.42,1132.1,807.71,324.39
ORD-100697,46117,South,Chris Brown,Home,Coffee Maker,Online,4,124.33,497.32,315.42,181.9
ORD-100700,46117,South,Mike Davis,Home,Blender,Store,2,91.61,183.22,127.5,55.72
ORD-101098,46117,West,Jordan Smith,Clothing,Jeans,Marketplace,3,63.33,189.99,101.44,88.55
ORD-101143,46117,North,Emily Chen,Electronics,Monitor,Online,3,272.6,817.8,575.18,242.62
ORD-101251,46117,North,Nina Patel,Clothing,Jacket,Online,5,90.02,450.1,243,207.1
ORD-101262,46117,East,Marcus Reed,Sports,Yoga Mat,Store,1,36.72,36.72,17.72,19
ORD-101476,46117,East,Sarah Kim,Electronics,Monitor,Marketplace,3,244.39,733.17,527.39,205.78
ORD-101612,46117,North,Emily Chen,Electronics,Webcam,Store,1,110.04,110.04,63.79,46.25
ORD-101649,46117,East,David Lee,Clothing,Jeans,Marketplace,5,63.69,318.45,164.64,153.81
ORD-101751,46117,East,Sarah Kim,Clothing,Hoodie,Online,1,64.86,64.86,32.96,31.9
ORD-101833,46117,West,Tom Nguyen,Sports,Fitness Tracker,Store,1,129.77,129.77,84.78,44.99
ORD-101882,46117,North,Emily Chen,Electronics,Webcam,Online,6,117.7,706.2,422.71,283.49
ORD-101970,46117,West,Rachel Green,Clothing,Hoodie,Online,4,55.79,223.16,112.73,110.43
ORD-102029,46117,North,Emily Chen,Sports,Yoga Mat,Store,4,43.33,173.32,85.68,87.64
ORD-102052,46117,East,Marcus Reed,Home,Air Fryer,Online,1,164.03,164.03,110.53,53.5
ORD-102382,46117,South,Ana Lopez,Home,Blender,Marketplace,6,78.4,470.4,316.51,153.89
ORD-102446,46117,North,Nina Patel,Electronics,Keyboard,Store,6,63.02,378.12,215.27,162.85
ORD-103042,46117,East,David Lee,Home,Coffee Maker,Store,6,108.16,648.96,400.6,248.36
ORD-103221,46117,West,Rachel Green,Clothing,Sneakers,Online,2,115.1,230.2,135.74,94.46
ORD-103355,46117,West,Rachel Green,Electronics,Headphones,Marketplace,6,86.07,516.42,319.06,197.36
ORD-103550,46117,West,Tom Nguyen,Home,Blender,Online,5,92.16,460.8,305.46,155.34
ORD-103723,46117,East,David Lee,Clothing,Hoodie,Marketplace,2,59.71,119.42,59.51,59.91
ORD-103732,46117,South,Mike Davis,Home,Air Fryer,Online,6,163.04,978.24,650.57,327.67
ORD-103801,46117,South,Ana Lopez,Sports,Dumbbells,Online,1,79.28,79.28,47.24,32.04
ORD-103817,46117,West,Tom Nguyen,Clothing,Sneakers,Store,2,99.04,198.08,122.54,75.54
ORD-104028,46117,West,Jordan Smith,Clothing,Sneakers,Online,5,118.34,591.7,344.91,246.79
ORD-104079,46117,South,Chris Brown,Clothing,Jeans,Online,6,64.94,389.64,206.71,182.93
ORD-104685,46117,West,Jordan Smith,Electronics,Keyboard,Online,1,63.58,63.58,37.68,25.9
ORD-104741,46117,East,Sarah Kim,Electronics,Webcam,Online,4,100.46,401.84,233.05,168.79
ORD-100072,46118,North,James Wilson,Home,Vacuum,Marketplace,5,206,1030,710.91,319.09
ORD-100395,46118,South,Chris Brown,Clothing,Hoodie,Online,6,57.79,346.74,167.44,179.3
ORD-100398,46118,East,Sarah Kim,Electronics,Headphones,Online,4,84.9,339.6,213.78,125.82
ORD-100500,46118,East,David Lee,Sports,Yoga Mat,Store,5,39.14,195.7,96.6,99.1
ORD-100542,46118,North,Emily Chen,Clothing,Jacket,Online,2,85.94,171.88,91.91,79.97
ORD-100551,46118,North,James Wilson,Home,Vacuum,Store,3,179.36,538.08,380.31,157.77
ORD-100679,46118,South,Ana Lopez,Sports,Fitness Tracker,Online,1,140.83,140.83,91.94,48.89
ORD-100843,46118,West,Rachel Green,Electronics,Headphones,Store,6,82.1,492.6,313.55,179.05
ORD-100917,46118,West,Tom Nguyen,Home,Vacuum,Online,1,178.71,178.71,127.04,51.67
ORD-101302,46118,West,Tom Nguyen,Home,Air Fryer,Online,6,149.93,899.58,601.49,298.09
ORD-101595,46118,East,Sarah Kim,Electronics,Headphones,Online,5,97.77,488.85,311.03,177.82
ORD-101648,46118,South,Ana Lopez,Electronics,Headphones,Store,1,82.9,82.9,50.34,32.56
ORD-101887,46118,East,David Lee,Home,Coffee Maker,Online,3,129.41,388.23,249.19,139.04
ORD-102012,46118,North,James Wilson,Clothing,Jeans,Online,3,67.76,203.28,104.66,98.62
ORD-102238,46118,West,Jordan Smith,Clothing,Sneakers,Store,6,103,618,379.68,238.32
ORD-102498,46118,North,James Wilson,Electronics,Webcam,Store,1,119.4,119.4,68.92,50.48
ORD-102526,46118,West,Rachel Green,Clothing,Hoodie,Store,4,65.14,260.56,129.46,131.1
ORD-102777,46118,East,David Lee,Sports,Dumbbells,Store,5,76.72,383.6,228.73,154.87
ORD-102903,46118,North,Nina Patel,Sports,Running Shoes,Store,4,116.5,466,269.9,196.1
ORD-102931,46118,East,Sarah Kim,Clothing,Hoodie,Marketplace,2,57.4,114.8,55.8,59
ORD-103023,46118,East,David Lee,Electronics,Monitor,Marketplace,6,237.13,1422.78,973,449.78
ORD-103212,46118,North,James Wilson,Home,Vacuum,Online,6,195.41,1172.46,830.61,341.85
ORD-103342,46118,North,Emily Chen,Sports,Fitness Tracker,Online,3,147.12,441.36,280.12,161.24
ORD-103498,46118,West,Rachel Green,Home,Coffee Maker,Online,2,116.6,233.2,147.06,86.14
ORD-103636,46118,West,Tom Nguyen,Home,Coffee Maker,Store,2,109.67,219.34,135.23,84.11
ORD-103646,46118,West,Rachel Green,Sports,Running Shoes,Online,2,114.28,228.56,137.59,90.97
ORD-103664,46118,East,David Lee,Home,Blender,Store,3,87.73,263.19,176.99,86.2
ORD-103904,46118,South,Ana Lopez,Sports,Running Shoes,Store,6,116.42,698.52,416.07,282.45
ORD-104194,46118,South,Mike Davis,Sports,Fitness Tracker,Online,2,151.15,302.3,200.6,101.7
ORD-104322,46118,North,James Wilson,Home,Air Fryer,Online,6,139.13,834.78,566.71,268.07
ORD-104342,46118,North,James Wilson,Electronics,Keyboard,Store,2,60.16,120.32,72.26,48.06
ORD-100026,46119,North,Emily Chen,Sports,Yoga Mat,Store,6,43.13,258.78,128.12,130.66
ORD-100875,46119,East,Marcus Reed,Electronics,Keyboard,Store,3,62.94,188.82,105.72,83.1
ORD-100930,46119,West,Jordan Smith,Electronics,Webcam,Online,6,111.95,671.7,405.45,266.25
ORD-101106,46119,South,Ana Lopez,Home,Coffee Maker,Online,1,120.18,120.18,76.66,43.52
ORD-101367,46119,South,Mike Davis,Clothing,Hoodie,Online,4,63.73,254.92,123.13,131.79
ORD-101796,46119,North,Emily Chen,Home,Coffee Maker,Store,6,124.3,745.8,493.11,252.69
ORD-101925,46119,East,Sarah Kim,Clothing,Hoodie,Online,5,55.52,277.6,138.2,139.4
ORD-101948,46119,East,David Lee,Sports,Dumbbells,Online,6,78.78,472.68,281.76,190.92
ORD-102076,46119,West,Tom Nguyen,Sports,Dumbbells,Online,2,70.67,141.34,83.43,57.91
ORD-102510,46119,South,Ana Lopez,Home,Vacuum,Store,2,176.08,352.16,246.34,105.82
ORD-102587,46119,North,Emily Chen,Electronics,Webcam,Online,4,108.85,435.4,263.25,172.15
ORD-102628,46119,East,Marcus Reed,Electronics,Headphones,Marketplace,2,87.32,174.64,111.19,63.45
ORD-102800,46119,South,Mike Davis,Sports,Dumbbells,Online,3,75.99,227.97,138.87,89.1
ORD-103327,46119,West,Tom Nguyen,Electronics,Headphones,Online,2,83.83,167.66,101.79,65.87
ORD-103339,46119,North,Nina Patel,Sports,Yoga Mat,Online,1,39.92,39.92,19.09,20.83
ORD-103385,46119,South,Chris Brown,Home,Coffee Maker,Store,5,111.33,556.65,362.08,194.57
ORD-103459,46119,West,Tom Nguyen,Electronics,Webcam,Store,2,118.27,236.54,139.52,97.02
ORD-103553,46119,South,Ana Lopez,Home,Blender,Online,1,81.12,81.12,53.96,27.16
ORD-103580,46119,East,Sarah Kim,Sports,Yoga Mat,Store,2,36.35,72.7,33.91,38.79
ORD-103842,46119,North,Nina Patel,Clothing,Jacket,Online,3,90.33,270.99,151.39,119.6
ORD-103969,46119,East,Marcus Reed,Electronics,Webcam,Online,6,115.31,691.86,401.35,290.51
ORD-103983,46119,South,Ana Lopez,Electronics,Monitor,Online,6,242.08,1452.48,1051.14,401.34
ORD-104363,46119,East,Marcus Reed,Electronics,Webcam,Store,1,120.22,120.22,72.99,47.23
ORD-104529,46119,South,Mike Davis,Electronics,Headphones,Online,2,91.41,182.82,111.47,71.35
ORD-104539,46119,North,James Wilson,Home,Air Fryer,Online,3,135.66,406.98,275.24,131.74
ORD-104678,46119,East,Marcus Reed,Sports,Yoga Mat,Marketplace,2,41.05,82.1,39.13,42.97
ORD-104758,46119,West,Rachel Green,Electronics,Monitor,Marketplace,5,242.33,1211.65,855.15,356.5
ORD-104770,46119,South,Mike Davis,Clothing,Jacket,Marketplace,2,97.57,195.14,110.99,84.15
ORD-104774,46119,South,Mike Davis,Home,Coffee Maker,Store,6,127.17,763.02,492.63,270.39
ORD-104790,46119,East,Marcus Reed,Home,Air Fryer,Store,2,162.73,325.46,224.66,100.8
ORD-104807,46119,East,Marcus Reed,Home,Blender,Online,6,85.33,511.98,355.91,156.07
ORD-104950,46119,West,Jordan Smith,Sports,Fitness Tracker,Online,3,150.99,452.97,293.97,159
ORD-104975,46119,South,Mike Davis,Electronics,Keyboard,Store,5,66.41,332.05,188.29,143.76
ORD-100041,46120,East,Sarah Kim,Electronics,Headphones,Store,2,88.49,176.98,105.77,71.21
ORD-100324,46120,North,Nina Patel,Electronics,Monitor,Online,4,262.58,1050.32,735.68,314.64
ORD-100422,46120,West,Jordan Smith,Sports,Fitness Tracker,Store,1,130.14,130.14,88.73,41.41
ORD-100440,46120,West,Jordan Smith,Sports,Running Shoes,Store,3,127.72,383.16,221.86,161.3
ORD-100507,46120,East,Marcus Reed,Home,Air Fryer,Store,3,164.93,494.79,321.28,173.51
ORD-100723,46120,North,Nina Patel,Home,Air Fryer,Store,4,136.66,546.64,356.54,190.1
ORD-100844,46120,East,Sarah Kim,Sports,Fitness Tracker,Marketplace,3,143.79,431.37,287.52,143.85
ORD-101030,46120,South,Chris Brown,Home,Air Fryer,Online,4,140.21,560.84,379.47,181.37
ORD-101043,46120,West,Tom Nguyen,Clothing,Jacket,Marketplace,1,97.72,97.72,53.56,44.16
ORD-101062,46120,South,Mike Davis,Sports,Fitness Tracker,Store,5,146.03,730.15,467.8,262.35
ORD-101132,46120,West,Rachel Green,Home,Air Fryer,Online,4,159.41,637.64,429.81,207.83
ORD-101156,46120,West,Jordan Smith,Electronics,Keyboard,Online,3,62.91,188.73,105.65,83.08
ORD-101214,46120,North,Nina Patel,Sports,Fitness Tracker,Store,4,130.47,521.88,355.86,166.02
ORD-101705,46120,West,Jordan Smith,Clothing,Sneakers,Online,4,112.98,451.92,279.55,172.37
ORD-101883,46120,East,Sarah Kim,Home,Vacuum,Online,3,207.44,622.32,428.14,194.18
ORD-102198,46120,North,Nina Patel,Electronics,Headphones,Marketplace,6,82.9,497.4,310.37,187.03
ORD-102345,46120,North,Nina Patel,Electronics,Headphones,Store,5,98.09,490.45,304.79,185.66
ORD-103117,46120,South,Chris Brown,Home,Air Fryer,Online,6,159.02,954.12,623.29,330.83
ORD-103360,46120,East,Sarah Kim,Electronics,Keyboard,Online,3,64.16,192.48,112.51,79.97
ORD-103441,46120,West,Tom Nguyen,Home,Blender,Online,1,87.18,87.18,58.49,28.69
ORD-103805,46120,West,Rachel Green,Electronics,Monitor,Marketplace,2,272.91,545.82,373.57,172.25
ORD-104133,46120,North,James Wilson,Home,Coffee Maker,Store,5,109.77,548.85,338.77,210.08
ORD-100003,46121,East,David Lee,Home,Vacuum,Store,1,195,195,137.33,57.67
ORD-100005,46121,South,Mike Davis,Clothing,Sneakers,Online,6,107.15,642.9,384.8,258.1
ORD-100022,46121,North,James Wilson,Electronics,Monitor,Marketplace,5,232.01,1160.05,815.55,344.5
ORD-100407,46121,East,David Lee,Electronics,Monitor,Online,4,228.21,912.84,652.66,260.18
ORD-100558,46121,East,Sarah Kim,Sports,Fitness Tracker,Store,5,136.48,682.4,456.45,225.95
ORD-100656,46121,South,Chris Brown,Sports,Yoga Mat,Marketplace,4,37.88,151.52,72.71,78.81
ORD-100757,46121,South,Chris Brown,Clothing,Hoodie,Marketplace,4,56.9,227.6,111.64,115.96
ORD-100945,46121,East,Sarah Kim,Clothing,Sneakers,Store,2,101.46,202.92,126.48,76.44
ORD-101697,46121,East,Marcus Reed,Home,Air Fryer,Store,3,136.17,408.51,263.82,144.69
ORD-101700,46121,East,Marcus Reed,Electronics,Monitor,Online,3,244.16,732.48,531.27,201.21
ORD-101772,46121,East,David Lee,Clothing,Jeans,Store,5,72.11,360.55,185.93,174.62
ORD-101951,46121,East,Marcus Reed,Electronics,Headphones,Online,3,84.34,253.02,162.57,90.45
ORD-102020,46121,South,Ana Lopez,Home,Coffee Maker,Marketplace,4,114.03,456.12,298.75,157.37
ORD-102066,46121,East,Sarah Kim,Electronics,Webcam,Online,4,113.65,454.6,275.17,179.43
ORD-102175,46121,South,Mike Davis,Electronics,Monitor,Store,4,250.06,1000.24,702.52,297.72
ORD-102477,46121,West,Rachel Green,Electronics,Monitor,Marketplace,5,256.51,1282.55,906.79,375.76
ORD-102589,46121,East,Sarah Kim,Home,Vacuum,Store,5,183.09,915.45,632.09,283.36
ORD-102593,46121,North,Nina Patel,Sports,Fitness Tracker,Marketplace,6,150.27,901.62,605.45,296.17
ORD-102729,46121,North,James Wilson,Electronics,Webcam,Online,2,108.13,216.26,131.02,85.24
ORD-103081,46121,West,Rachel Green,Electronics,Webcam,Store,2,112.51,225.02,136.09,88.93
ORD-103330,46121,East,Sarah Kim,Clothing,Jacket,Store,4,103.89,415.56,228.65,186.91
ORD-103399,46121,West,Tom Nguyen,Electronics,Headphones,Store,1,81.07,81.07,50.51,30.56
ORD-103461,46121,South,Mike Davis,Sports,Fitness Tracker,Store,6,141.72,850.32,552.57,297.75
ORD-103627,46121,East,Sarah Kim,Clothing,Jeans,Store,3,74.9,224.7,118.54,106.16
ORD-103778,46121,East,Sarah Kim,Clothing,Hoodie,Online,5,58.36,291.8,142.85,148.95
ORD-103813,46121,North,Emily Chen,Clothing,Jeans,Online,6,72.88,437.28,224.38,212.9
ORD-104066,46121,West,Rachel Green,Electronics,Keyboard,Online,6,64.9,389.4,219.85,169.55
ORD-104442,46121,South,Chris Brown,Home,Vacuum,Store,4,196.65,786.6,554.07,232.53
ORD-104548,46121,South,Ana Lopez,Sports,Fitness Tracker,Store,4,140.65,562.6,361.69,200.91
ORD-104899,46121,North,Nina Patel,Clothing,Hoodie,Online,6,54.17,325.02,164.15,160.87
ORD-104907,46121,South,Mike Davis,Electronics,Monitor,Store,4,264.36,1057.44,716.32,341.12
ORD-100274,46122,West,Rachel Green,Home,Air Fryer,Online,1,154.8,154.8,105.58,49.22
ORD-100366,46122,East,Marcus Reed,Electronics,Monitor,Online,3,255.88,767.64,545.01,222.63
ORD-100914,46122,North,James Wilson,Electronics,Monitor,Store,4,264.66,1058.64,720.63,338.01
ORD-101193,46122,South,Chris Brown,Clothing,Jeans,Online,1,63.71,63.71,34.2,29.51
ORD-101299,46122,West,Rachel Green,Home,Air Fryer,Store,3,151.25,453.75,295.05,158.7
ORD-101508,46122,West,Tom Nguyen,Electronics,Headphones,Online,6,94.85,569.1,364.69,204.41
ORD-101571,46122,South,Ana Lopez,Clothing,Jeans,Marketplace,2,74.59,149.18,76.64,72.54
ORD-101757,46122,South,Mike Davis,Clothing,Sneakers,Marketplace,5,99.89,499.45,292.53,206.92
ORD-101807,46122,North,Emily Chen,Home,Air Fryer,Online,6,144.74,868.44,567.53,300.91
ORD-101871,46122,South,Ana Lopez,Home,Coffee Maker,Online,5,120.86,604.3,373.07,231.23
ORD-102231,46122,North,Emily Chen,Home,Air Fryer,Store,1,157.51,157.51,109.38,48.13
ORD-102785,46122,West,Rachel Green,Home,Coffee Maker,Online,5,115.39,576.95,382.97,193.98
ORD-102980,46122,South,Ana Lopez,Home,Vacuum,Online,1,176.33,176.33,117.42,58.91
ORD-103028,46122,West,Jordan Smith,Clothing,Sneakers,Store,2,104.06,208.12,124.46,83.66
ORD-103073,46122,East,David Lee,Home,Air Fryer,Store,4,161.39,645.56,448.51,197.05
ORD-103447,46122,West,Rachel Green,Sports,Yoga Mat,Online,2,37.25,74.5,34.96,39.54
ORD-103568,46122,North,Emily Chen,Electronics,Keyboard,Online,6,63.65,381.9,228.8,153.1
ORD-103583,46122,South,Ana Lopez,Home,Air Fryer,Marketplace,1,150.29,150.29,99.26,51.03
ORD-103751,46122,East,David Lee,Electronics,Webcam,Store,4,103.94,415.76,255.28,160.48
ORD-103755,46122,East,Marcus Reed,Sports,Running Shoes,Store,1,130.1,130.1,74.23,55.87
ORD-103874,46122,North,Nina Patel,Clothing,Jeans,Online,5,66.55,332.75,177.51,155.24
ORD-104262,46122,South,Chris Brown,Sports,Fitness Tracker,Marketplace,1,132.41,132.41,86.22,46.19
ORD-104416,46122,East,Sarah Kim,Electronics,Keyboard,Online,3,65.19,195.57,112.63,82.94
ORD-104465,46122,North,James Wilson,Electronics,Monitor,Online,3,256.88,770.64,553.11,217.53
ORD-104557,46122,North,Emily Chen,Electronics,Monitor,Online,1,248.53,248.53,177.87,70.66
ORD-104746,46122,East,Marcus Reed,Clothing,Jacket,Store,4,102.43,409.72,233.29,176.43
ORD-104808,46122,South,Chris Brown,Sports,Yoga Mat,Online,1,39.42,39.42,18.4,21.02
ORD-100009,46123,South,Ana Lopez,Electronics,Headphones,Store,1,89.48,89.48,55.77,33.71
ORD-100117,46123,South,Chris Brown,Electronics,Keyboard,Marketplace,6,65.47,392.82,230.06,162.76
ORD-100146,46123,South,Mike Davis,Sports,Running Shoes,Online,1,134.81,134.81,81.13,53.68
ORD-100335,46123,East,David Lee,Electronics,Keyboard,Store,1,62.24,62.24,36.75,25.49
ORD-100375,46123,West,Jordan Smith,Sports,Fitness Tracker,Online,6,152.09,912.54,605.71,306.83
ORD-100606,46123,North,Emily Chen,Sports,Dumbbells,Store,4,79.25,317,198.45,118.55
ORD-100846,46123,West,Tom Nguyen,Clothing,Hoodie,Online,6,59.59,357.54,171.75,185.79
ORD-101432,46123,East,Marcus Reed,Clothing,Jeans,Online,2,67.37,134.74,72.85,61.89
ORD-101641,46123,South,Ana Lopez,Electronics,Webcam,Online,5,110.42,552.1,343.31,208.79
ORD-101824,46123,North,James Wilson,Clothing,Hoodie,Online,3,55.29,165.87,81.78,84.09
ORD-102253,46123,North,James Wilson,Electronics,Monitor,Store,6,260.99,1565.94,1136.38,429.56
ORD-102388,46123,East,David Lee,Home,Vacuum,Store,3,175.21,525.63,352.63,173
ORD-102609,46123,South,Ana Lopez,Electronics,Headphones,Store,5,94.69,473.45,296.03,177.42
ORD-102712,46123,East,Marcus Reed,Clothing,Sneakers,Store,3,99.51,298.53,171.95,126.58
ORD-103069,46123,East,Marcus Reed,Sports,Running Shoes,Store,1,131.93,131.93,76.33,55.6
ORD-103112,46123,South,Ana Lopez,Home,Air Fryer,Online,4,150.8,603.2,413.05,190.15
ORD-103323,46123,South,Mike Davis,Home,Coffee Maker,Marketplace,6,116.83,700.98,459.75,241.23
ORD-103950,46123,West,Jordan Smith,Clothing,Jacket,Store,4,103.68,414.72,229.14,185.58
ORD-103987,46123,West,Tom Nguyen,Home,Coffee Maker,Marketplace,1,116.76,116.76,74.17,42.59
ORD-104034,46123,North,Nina Patel,Sports,Fitness Tracker,Online,6,147.63,885.78,607.44,278.34
ORD-104130,46123,South,Ana Lopez,Sports,Yoga Mat,Store,2,37.95,75.9,35.07,40.83
ORD-104302,46123,South,Chris Brown,Sports,Running Shoes,Marketplace,3,115.57,346.71,206.04,140.67
ORD-104927,46123,West,Tom Nguyen,Electronics,Monitor,Online,1,250.9,250.9,174.05,76.85
ORD-100100,46124,West,Rachel Green,Home,Vacuum,Store,5,195.83,979.15,664.77,314.38
ORD-100142,46124,North,Emily Chen,Sports,Running Shoes,Store,4,132.34,529.36,305.13,224.23
ORD-100388,46124,West,Tom Nguyen,Electronics,Monitor,Online,2,268.03,536.06,367.03,169.03
ORD-100603,46124,East,David Lee,Clothing,Sneakers,Marketplace,1,114.06,114.06,66.69,47.37
ORD-101028,46124,South,Ana Lopez,Electronics,Keyboard,Store,4,68.85,275.4,165.56,109.84
ORD-101272,46124,North,Emily Chen,Electronics,Headphones,Marketplace,2,95.11,190.22,116.47,73.75
ORD-101428,46124,North,James Wilson,Home,Air Fryer,Online,3,145.68,437.04,291.57,145.47
ORD-101545,46124,West,Rachel Green,Home,Coffee Maker,Online,4,124.86,499.44,309.45,189.99
ORD-101668,46124,North,Nina Patel,Clothing,Jacket,Store,3,85.6,256.8,138.03,118.77
ORD-101831,46124,South,Chris Brown,Electronics,Webcam,Online,2,107.16,214.32,133.25,81.07
ORD-101894,46124,North,Emily Chen,Electronics,Webcam,Online,5,109.23,546.15,332.85,213.3
ORD-101987,46124,South,Ana Lopez,Electronics,Headphones,Online,6,89.09,534.54,330.25,204.29
